original	gatherings.original	width.original	height.original	obl.original	gatherings	width	height	obl	area	Count
46 x 31 cm.	NA	31.0	46.0	FALSE	1to	31.0	46.0	 0	1426.00	     2
44 x 32 cm.	NA	32.0	44.0	FALSE	NA	32.0	44.0	NA	1408.00	     2
15 x 21 cm.	NA	15.0	21.0	FALSE	NA	15.0	21.0	NA	 315.00	     2
28 x 24 cm.	NA	24.0	28.0	FALSE	4to	24.0	28.0	 0	 672.00	     2
57 x 49 cm.	NA	49.0	57.0	FALSE	NA	49.0	57.0	NA	2793.00	     2
22 x 13 cm.	NA	13.0	22.0	FALSE	8long	13.0	22.0	 0	 286.00	     2
43 x 14 cm.	NA	14.0	43.0	FALSE	2fo	14.0	43.0	 0	 602.00	     2
39 x 18 cm.	NA	18.0	39.0	FALSE	2fo	18.0	39.0	 0	 702.00	     2
53 x 33 cm.	NA	33.0	53.0	FALSE	NA	33.0	53.0	NA	1749.00	     2
64 x 41 cm.	NA	41.0	64.0	FALSE	1to	41.0	64.0	 0	2624.00	     2
55 x 44 cm.	NA	44.0	55.0	FALSE	1to	44.0	55.0	 0	2420.00	     2
37 x 28 cm.	NA	28.0	37.0	FALSE	2fo	28.0	37.0	 0	1036.00	     2
41 x 22 cm.	NA	22.0	41.0	FALSE	NA	22.0	41.0	NA	 902.00	     2
33 x 14 cm.	NA	14.0	33.0	FALSE	2fo	14.0	33.0	 0	 462.00	     2
33 x 41 cm.	NA	33.0	41.0	FALSE	NA	33.0	41.0	NA	1353.00	     2
32 x 13 cm.	NA	13.0	32.0	FALSE	2fo	13.0	32.0	 0	 416.00	     2
48 x 16 cm.	NA	16.0	48.0	FALSE	NA	16.0	48.0	NA	 768.00	     2
35 x 27 cm.	NA	27.0	35.0	FALSE	NA	27.0	35.0	NA	 945.00	     2
26 x 40 cm.	NA	26.0	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	     2
18 x 21 cm.	NA	18.0	21.0	FALSE	4to	18.0	21.0	 0	 378.00	     2
4⁰&2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
8⁰ and obl. 1/4⁰.	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	     2
1/8⁰ & 8⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
80.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
8⁰&4⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
/1/2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
1/4.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
obl.2⁰ and 4⁰.	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	     2
obl.4⁰ and 4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     2
8⁰⁰.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
obl./2⁰.	NA	NA	NA	 TRUE	NA	NA	NA	NA	NA	     2
2o.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
13 cm	NA	NA	13.0	FALSE	16mo	10.0	13.0	 0	 130.00	     2
obl. 16⁰? in 8's.	16mo	NA	NA	 TRUE	16mo	15.0	12.0	 1	 180.00	     2
12 cm (16⁰)	16mo	NA	12.0	FALSE	16mo	 9.0	12.0	 0	 108.00	     2
2⁰(1 and a half).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
16⁰ in 8's	16mo	NA	NA	FALSE	16mo	12.0	15.0	 0	 180.00	     2
2⁰(4).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
s.sh.16⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
s.sh.8⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4�	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4⁰ in 8's	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
60 cm.	NA	NA	60.0	FALSE	NA	36.0	60.0	NA	2160.00	     2
15 cm (4⁰)	4to	NA	15.0	FALSE	4to	14.0	15.0	 0	 210.00	     2
128⁰? in 8's.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4⁰ ⁸.⁶.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4⁰⁴.⁶.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4⁰. in 8's.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
4⁰ in 2.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
4⁰ mostly in 8's.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
12⁰.;12⁰.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     2
1/obl.4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     2
large obl. 4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     2
4⁰ in 8s.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
12�.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
40 cm (1⁰)	1to	NA	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	     2
4⁰ in 2s.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
15 x 22 cm.	NA	15.0	22.0	FALSE	8vo	15.0	22.0	 0	 330.00	     2
[fewer than 50 pages]	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
8⁰.;octavo	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
27 x 34 cm (2⁰)	2fo	27.0	34.0	FALSE	2fo	27.0	34.0	 0	 918.00	     2
42 cm (1⁰)	1to	NA	42.0	FALSE	2fo	27.0	42.0	 0	1134.00	     2
20 x 32 cm (2⁰)	2fo	20.0	32.0	FALSE	2fo	20.0	32.0	 0	 640.00	     2
44 cm (1⁰)	1to	NA	44.0	FALSE	2fo	29.0	44.0	 0	1276.00	     2
lon. 24⁰.	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	     2
24.	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	     2
b1⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
Long 24⁰.	24long	NA	NA	FALSE	24long	 9.5	14.0	 0	 133.00	     2
1/2⁰.;1/2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
8⁰ and 4⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
8�.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
obl.8⁰	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     2
obl. 1⁰	1to	NA	NA	 TRUE	2fo	45.0	30.0	 1	1350.00	     2
2₀	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
obl 4⁰	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     2
4⁰?.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
5⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
40.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
18 cm (12⁰ in 6s)	12mo	NA	18.0	FALSE	12mo	12.0	18.0	 0	 216.00	     2
38 cm (1/2⁰)	2fo	NA	38.0	FALSE	2fo	25.0	38.0	 0	 950.00	     2
8vo	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
66 cm.	NA	NA	66.0	FALSE	NA	40.0	66.0	NA	2640.00	     2
47-51 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
44-68 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
56 cm.	NA	NA	56.0	FALSE	NA	35.0	56.0	NA	1960.00	     2
51-52 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
44-50 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
48-50 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
44-54 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
64 cm.	NA	NA	64.0	FALSE	NA	39.0	64.0	NA	2496.00	     2
37-47 cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
41-48 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
46-51 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
49-53 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
47-56 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
40-49 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
23-31 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
38-43 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
47-49 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
27-41 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
38-42 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
38-46 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
39-44 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
31-46 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
32-45 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
39-43 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
54 cm.	NA	NA	54.0	FALSE	NA	34.0	54.0	NA	1836.00	     2
43-51 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
51-57 cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
34cm (1/2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
31cm (1/2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
37cm. (1/2⁰)	2fo	NA	37.0	FALSE	2fo	25.0	37.0	 0	 925.00	     2
47 cm. (2⁰)	2fo	NA	47.0	FALSE	2fo	30.0	47.0	 0	1410.00	     2
27-28 cm. (4⁰)	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
37-46 cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
20cm (8⁰)	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
19cm (4⁰)	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
16 cm. (8⁰)	8vo	NA	16.0	FALSE	8vo	11.0	16.0	 0	 176.00	     2
sm. 8⁰.	8long	NA	NA	FALSE	8long	13.0	22.0	 0	 286.00	     2
24 cm (4⁰)	4to	NA	24.0	FALSE	4to	19.0	24.0	 0	 456.00	     2
52 cm (2⁰)	2fo	NA	52.0	FALSE	2fo	33.0	52.0	 0	1716.00	     2
27cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
40 cm. (1/2⁰)	2fo	NA	40.0	FALSE	2fo	26.0	40.0	 0	1040.00	     2
17 cm (4⁰)	4to	NA	17.0	FALSE	4to	15.0	17.0	 0	 255.00	     2
31 cm (4⁰)	4to	NA	31.0	FALSE	4to	24.0	31.0	 0	 744.00	     2
8⁰ (23.5 cm.).	8vo	NA	23.5	FALSE	8vo	15.0	23.5	 0	 352.50	     2
29 cm. (1/2⁰)	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	     2
2⁰; 1⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
2⁰?	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
2⁰ (31-48 cm.).	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
8⁰ (23 cm.).	8vo	NA	23.0	FALSE	8vo	15.0	23.0	 0	 345.00	     2
12⁰ (18 cm.).	12mo	NA	18.0	FALSE	12mo	12.0	18.0	 0	 216.00	     2
8⁰ (18 cm.).	8vo	NA	18.0	FALSE	8vo	12.0	18.0	 0	 216.00	     2
2⁰ and 1/2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
2⁰ (35 cm.).	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     2
2⁰ (32 cm.).	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	     2
2⁰; 1/2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
51 cm. (2⁰)	2fo	NA	51.0	FALSE	2fo	32.0	51.0	 0	1632.00	     2
30cm (2⁰)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
17 cm. (8⁰)	8vo	NA	17.0	FALSE	8vo	12.0	17.0	 0	 204.00	     2
36 cm. (2⁰)	2fo	NA	36.0	FALSE	2fo	24.0	36.0	 0	 864.00	     2
18 cm. (8⁰)	8vo	NA	18.0	FALSE	8vo	12.0	18.0	 0	 216.00	     2
33 cm. (2⁰)	2fo	NA	33.0	FALSE	2fo	22.0	33.0	 0	 726.00	     2
15 cm. (8⁰)	8vo	NA	15.0	FALSE	8vo	11.0	15.0	 0	 165.00	     2
41 cm. (2⁰)	2fo	NA	41.0	FALSE	2fo	27.0	41.0	 0	1107.00	     2
27cm. (4⁰)	4to	NA	27.0	FALSE	4to	21.0	27.0	 0	 567.00	     2
35 cm. (1/2⁰)	2fo	NA	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     2
/2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
1\2⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
4⁰.⁰.	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     2
8⁹.	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     2
obl.48⁰.	48mo	NA	NA	 TRUE	48mo	10.0	 6.5	 1	  65.00	     2
2₀.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     2
1/2 sheet.	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     2
obl. 1/18⁰? (6 x 10 cm)	18mo	10.0	 6.0	 TRUE	18mo	10.0	 6.0	 1	  60.00	     1
obl. 1/18⁰? (7 x 10 cm)	18mo	10.0	 7.0	 TRUE	18mo	10.0	 7.0	 1	  70.00	     1
14 x 21 cm	NA	14.0	21.0	FALSE	NA	14.0	21.0	NA	 294.00	     1
8⁰ +	8long	NA	NA	FALSE	8long	13.0	22.0	 0	 286.00	     1
12°.	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     1
obl. 8⁰?	8vo	NA	NA	 TRUE	8vo	19.0	13.0	 1	 247.00	     1
oblong 4⁰?	4long	NA	NA	 TRUE	4long	35.0	27.0	 1	 945.00	     1
1/5⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
obl. 1/4⁰ and 1/4⁰.	4to	NA	NA	 TRUE	4to	28.0	22.0	 1	 616.00	     1
8º.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
1/4⁰ + 54 engraved playing cards.	4long	NA	NA	FALSE	4long	27.0	35.0	 0	 945.00	     1
1/4⁰ .	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     1
17.5 cm.	NA	NA	17.5	FALSE	NA	12.0	17.5	NA	 210.00	     1
1/2⁰?	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
4�.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
4 �.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
14 cm. (12mo)	12mo	NA	14.0	FALSE	12mo	10.0	14.0	 0	 140.00	     1
oblong 24⁰.	24long	NA	NA	 TRUE	24long	14.0	 9.5	 1	 133.00	     1
long 24�	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
12⁰ or 16⁰?	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
24⁰?	24mo	NA	NA	FALSE	24mo	 8.5	12.5	 0	 106.25	     1
8⁰ (4⁰).	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
8⁰ + 2 cards.	8long	NA	NA	FALSE	8long	13.0	22.0	 0	 286.00	     1
2 D0?	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
2 D0.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
1/72⁰.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
12º.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
small 8⁰.	8long	NA	NA	FALSE	8long	13.0	22.0	 0	 286.00	     1
1/4�	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
1/12⁰	12mo	NA	NA	FALSE	12mo	12.5	19.0	 0	 237.50	     1
8⁰ in 4s	8vo	NA	NA	FALSE	8vo	13.0	19.0	 0	 247.00	     1
large 2⁰.	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
12⁰ (16 cm.)	12mo	NA	16.0	FALSE	12mo	11.5	16.0	 0	 184.00	     1
1⁰?	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
1/4⁰ (21 x 19 cm.)	4to	19.0	21.0	FALSE	4to	19.0	21.0	 0	 399.00	     1
1/4⁰ (27 x 22 cm.)	4to	22.0	27.0	FALSE	4to	22.0	27.0	 0	 594.00	     1
1⁰ (42 x 34 cm.)	1to	34.0	42.0	FALSE	2fo	34.0	42.0	 0	1428.00	     1
1/2⁰? (34.5 x 16 cm.)	2fo	16.0	34.5	FALSE	2fo	16.0	34.5	 0	 552.00	     1
1/2⁰ (42 x 25 cm.)	2fo	25.0	42.0	FALSE	2fo	25.0	42.0	 0	1050.00	     1
4 d]0.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
4⁰]	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     1
1/4⁰ (25 x 20 cm)	4to	20.0	25.0	FALSE	4to	20.0	25.0	 0	 500.00	     1
1⁰ (54 x 40 cm)	1to	40.0	54.0	FALSE	2fo	40.0	54.0	 0	2160.00	     1
12⁰ (12 x 12 cm)	12mo	12.0	NA	FALSE	12mo	12.0	17.5	 0	 210.00	     1
1/2⁰ (33 x 18)	2fo	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
1/2⁰ (34 x 21 cm)	2fo	21.0	34.0	FALSE	2fo	21.0	34.0	 0	 714.00	     1
2⁰ (34 cm)	2fo	NA	34.0	FALSE	2fo	22.0	34.0	 0	 748.00	     1
1⁰ (58 x 47 cm)	1to	47.0	58.0	FALSE	1to	47.0	58.0	 0	2726.00	     1
1/2⁰ (42 x 21 cm)	2fo	21.0	42.0	FALSE	2fo	21.0	42.0	 0	 882.00	     1
1/2⁰ (45 x 18 cm)	2fo	18.0	45.0	FALSE	2fo	18.0	45.0	 0	 810.00	     1
1/2⁰ (47 x 21 cm)	2fo	21.0	47.0	FALSE	2fo	21.0	47.0	 0	 987.00	     1
1⁰ (50 x 30 cm)	1to	30.0	50.0	FALSE	2fo	30.0	50.0	 0	1500.00	     1
1/4⁰ (21 x 18 cm)	4to	18.0	21.0	FALSE	4to	18.0	21.0	 0	 378.00	     1
1/2⁰ (35 x 23 cm)	2fo	23.0	35.0	FALSE	2fo	23.0	35.0	 0	 805.00	     1
1/2⁰ (31 x 18 cm)	2fo	18.0	31.0	FALSE	2fo	18.0	31.0	 0	 558.00	     1
1/4⁰ (29 x 22 cm)	4to	22.0	29.0	FALSE	4to	22.0	29.0	 0	 638.00	     1
1/2⁰ (34 x 15 cm)	2fo	15.0	34.0	FALSE	2fo	15.0	34.0	 0	 510.00	     1
1/2⁰ (40 x 25 cm)	2fo	25.0	40.0	FALSE	2fo	25.0	40.0	 0	1000.00	     1
1/2⁰ (31 x 20 cm)	2fo	20.0	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	     1
1⁰ (48 x 38 cm)	1to	38.0	48.0	FALSE	2fo	38.0	48.0	 0	1824.00	     1
1/4⁰ (23 x 19 cm)	4to	19.0	23.0	FALSE	4to	19.0	23.0	 0	 437.00	     1
1/2⁰ (37 x 11 cm)	2fo	11.0	37.0	FALSE	2fo	11.0	37.0	 0	 407.00	     1
1/8⁰ (11 x 22 cm)	8vo	11.0	22.0	FALSE	8vo	11.0	22.0	 0	 242.00	     1
1/2⁰ (35 x 27 cm)	2fo	27.0	35.0	FALSE	2fo	27.0	35.0	 0	 945.00	     1
1/2⁰ (31 x 21 cm)	2fo	21.0	31.0	FALSE	2fo	21.0	31.0	 0	 651.00	     1
1/4⁰ (9 x 20 cm)	4to	 9.0	20.0	FALSE	4to	 9.0	20.0	 0	 180.00	     1
15 cm. 8⁰--- °.	NA	NA	15.0	FALSE	16mo	12.0	15.0	 0	 180.00	     1
29 cm. 2⁰	2fo	NA	29.0	FALSE	2fo	19.0	29.0	 0	 551.00	     1
28 x 27 cm.	NA	27.0	28.0	FALSE	NA	27.0	28.0	NA	 756.00	     1
34 x 26 cm.	NA	26.0	34.0	FALSE	NA	26.0	34.0	NA	 884.00	     1
13 x 9 cm.	NA	 9.0	13.0	FALSE	NA	 9.0	13.0	NA	 117.00	     1
11 cm. 16⁰	16mo	NA	11.0	FALSE	16mo	 8.0	11.0	 0	  88.00	     1
16 cm. 18⁰	18mo	NA	16.0	FALSE	18mo	10.0	16.0	 0	 160.00	     1
16 cm. 16⁰	16mo	NA	16.0	FALSE	16mo	13.0	16.0	 0	 208.00	     1
30 cm. 2⁰	2fo	NA	30.0	FALSE	2fo	20.0	30.0	 0	 600.00	     1
32 cm. 2⁰	2fo	NA	32.0	FALSE	2fo	21.0	32.0	 0	 672.00	     1
16 cm. 4⁰	4to	NA	16.0	FALSE	4to	14.0	16.0	 0	 224.00	     1
2⁰ (31 x 20 cm.)	2fo	20.0	31.0	FALSE	2fo	20.0	31.0	 0	 620.00	     1
20 cm. 4⁰.	4to	NA	20.0	FALSE	4to	17.0	20.0	 0	 340.00	     1
22 cm. 4⁰	4to	NA	22.0	FALSE	4to	18.0	22.0	 0	 396.00	     1
37 x 27 cm.	NA	27.0	37.0	FALSE	2fo	27.0	37.0	 0	 999.00	     1
18 cm. (4⁰)	4to	NA	18.0	FALSE	4to	16.0	18.0	 0	 288.00	     1
12 cm. 12⁰	12mo	NA	12.0	FALSE	12mo	12.0	17.5	 0	 210.00	     1
14 cm. 16⁰	16mo	NA	14.0	FALSE	16mo	11.0	14.0	 0	 154.00	     1
16 cm. 12⁰	12mo	NA	16.0	FALSE	12mo	11.5	16.0	 0	 184.00	     1
10 cm. 12⁰	12mo	NA	10.0	FALSE	12mo	10.0	14.0	 0	 140.00	     1
14 cm. 8⁰.	8vo	NA	14.0	FALSE	8vo	10.0	14.0	 0	 140.00	     1
14 cm. 18⁰	18mo	NA	14.0	FALSE	18mo	 9.0	14.0	 0	 126.00	     1
25 cm. 4⁰	4to	NA	25.0	FALSE	4to	19.0	25.0	 0	 475.00	     1
ob. 1⁰.	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
1	1to	NA	NA	FALSE	2fo	30.0	45.0	 0	1350.00	     1
49.3 x 32.5 cm.	NA	32.5	49.3	FALSE	1to	32.5	49.3	 0	1602.25	     1
? cm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
85 x 84 mm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
49 x 27 cm.	NA	27.0	49.0	FALSE	NA	27.0	49.0	NA	1323.00	     1
27 x 15 cm.	NA	15.0	27.0	FALSE	NA	15.0	27.0	NA	 405.00	     1
59 x 46 cm.	NA	46.0	59.0	FALSE	1to	46.0	59.0	 0	2714.00	     1
cm. (.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
17 x 16 cm.	NA	16.0	17.0	FALSE	NA	16.0	17.0	NA	 272.00	     1
1/4	4to	NA	NA	FALSE	4to	22.0	28.0	 0	 616.00	     1
85 mm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
52 x 37 cm.	NA	37.0	52.0	FALSE	1to	37.0	52.0	 0	1924.00	     1
25 x 38 cm.	NA	25.0	38.0	FALSE	2fo	25.0	38.0	 0	 950.00	     1
46 x 38 cm.	NA	38.0	46.0	FALSE	1to	38.0	46.0	 0	1748.00	     1
30 x 41 cm.	NA	30.0	41.0	FALSE	NA	30.0	41.0	NA	1230.00	     1
14 x 32 cm.	NA	14.0	32.0	FALSE	2fo	14.0	32.0	 0	 448.00	     1
43 x 44 cm.	NA	43.0	44.0	FALSE	NA	43.0	44.0	NA	1892.00	     1
21 x 48 cm.	NA	21.0	48.0	FALSE	NA	21.0	48.0	NA	1008.00	     1
17 x 42 cm.	NA	17.0	42.0	FALSE	2fo	17.0	42.0	 0	 714.00	     1
78 x 20 cm.	NA	20.0	78.0	FALSE	NA	20.0	78.0	NA	1560.00	     1
48 x 29 cm.	NA	29.0	48.0	FALSE	NA	29.0	48.0	NA	1392.00	     1
33 x 16 cm.	NA	16.0	33.0	FALSE	2fo	16.0	33.0	 0	 528.00	     1
45 x 37 cm.	NA	37.0	45.0	FALSE	1to	37.0	45.0	 0	1665.00	     1
31 x 15 cm.	NA	15.0	31.0	FALSE	NA	15.0	31.0	NA	 465.00	     1
38 x 33 cm.	NA	33.0	38.0	FALSE	NA	33.0	38.0	NA	1254.00	     1
8 x 21 cm.	NA	 8.0	21.0	FALSE	NA	 8.0	21.0	NA	 168.00	     1
33 x 33 cm.	NA	33.0	NA	FALSE	NA	33.0	33.0	NA	1089.00	     1
ill. (relief cut)	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
45 x 15 cm.	NA	15.0	45.0	FALSE	2fo	15.0	45.0	 0	 675.00	     1
95 mm.	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	     1
15 x 10 cm.	NA	10.0	15.0	FALSE	NA	10.0	15.0	NA	 150.00	     1
31+ x 30 cm.	NA	30.0	31.0	FALSE	NA	30.0	31.0	NA	 930.00	     1
44 x 19 cm.	NA	19.0	44.0	FALSE	NA	19.0	44.0	NA	 836.00	     1
46 x 20 cm.	NA	20.0	46.0	FALSE	NA	20.0	46.0	NA	 920.00	     1
(16 cm.)	NA	NA	16.0	FALSE	NA	11.0	16.0	NA	 176.00	     1
13 x 8 cm.	NA	 8.0	13.0	FALSE	32mo	 8.0	13.0	 0	 104.00	     1
31 x 48 cm.	NA	31.0	48.0	FALSE	NA	31.0	48.0	NA	1488.00	     1
7 x 17 cm.	NA	 7.0	17.0	FALSE	18mo	 7.0	17.0	 0	 119.00	     1
46 X 29 cm.	NA	29.0	46.0	FALSE	NA	29.0	46.0	NA	1334.00	     1
47 x 38 cm.	NA	38.0	47.0	FALSE	1to	38.0	47.0	 0	1786.00	     1
56 x 38 cm.	NA	38.0	56.0	FALSE	1to	38.0	56.0	 0	2128.00	     1
41 x 29 cm.	NA	29.0	41.0	FALSE	NA	29.0	41.0	NA	1189.00	     1
7 x 16 cm.	NA	 7.0	16.0	FALSE	18mo	 7.0	16.0	 0	 112.00	     1
64 x 27 cm.	NA	27.0	64.0	FALSE	NA	27.0	64.0	NA	1728.00	     1
45 x 30 cm.	NA	30.0	45.0	FALSE	1to	30.0	45.0	 0	1350.00	     1
52 x 22 cm.	NA	22.0	52.0	FALSE	NA	22.0	52.0	NA	1144.00	     1
43 x 18+ cm.	NA	18.0	43.0	FALSE	2fo	18.0	43.0	 0	 774.00	     1
27 X 44 cm.	NA	27.0	44.0	FALSE	NA	27.0	44.0	NA	1188.00	     1
